Entity	Remark
http://af.dbpedia.org/resource/Agra	Error
http://ar.dbpedia.org/resource/أكرة	Timeout
http://az.dbpedia.org/resource/Aqra	Error
http://be-x-old.dbpedia.org/resource/Агра	Error
http://be.dbpedia.org/resource/Горад_Агра	NotFound
http://bg.dbpedia.org/resource/Агра	RedirectedUntilLanded
http://bn.dbpedia.org/resource/আগ্রা	Error
http://bpy.dbpedia.org/resource/আগ্রা	Error
http://ca.dbpedia.org/resource/Agra	NotRedirect
http://cs.dbpedia.org/resource/Ágra	Error
http://cy.dbpedia.org/resource/Agra	Error
http://da.dbpedia.org/resource/Agra	Error
http://dbpedia.org/resource/Agra	RedirectedUntilLanded
http://de.dbpedia.org/resource/Agra	RedirectedUntilLanded
http://el.dbpedia.org/resource/Άγκρα	RedirectedUntilTimeout
http://eo.dbpedia.org/resource/Agra	Timeout
http://es.dbpedia.org/resource/Agra	RedirectedUntilLanded
http://et.dbpedia.org/resource/Āgra	Error
http://eu.dbpedia.org/resource/Agra	Timeout
http://fa.dbpedia.org/resource/آگره	Error
http://fi.dbpedia.org/resource/Agra	Error
http://fr.dbpedia.org/resource/Agra	RedirectedUntilLanded
http://fr.dbpedia.org/resource/Āgrā	RedirectedUntilLanded
http://gl.dbpedia.org/resource/Agra_-_आगरा	NotFound
http://gu.dbpedia.org/resource/આગ્રા	Error
http://he.dbpedia.org/resource/אגרה_(הודו)	Error
http://hi.dbpedia.org/resource/आगरा	Error
http://hr.dbpedia.org/resource/Agra_(Uttar_Pradesh,_Indija)	Error
http://hu.dbpedia.org/resource/Agra	RedirectedUntilTimeout
http://hy.dbpedia.org/resource/Ագրե	Error
http://id.dbpedia.org/resource/Agra	Timeout
http://it.dbpedia.org/resource/Agra	Error
http://it.dbpedia.org/resource/Agra_(India)	Error
http://ja.dbpedia.org/resource/アーグラ	Timeout
http://ka.dbpedia.org/resource/აგრა	Error
http://kn.dbpedia.org/resource/ಆಗ್ರಾ	Error
http://ko.dbpedia.org/resource/아그라	Timeout
http://la.dbpedia.org/resource/Agra_(India)	Error
http://lmo.dbpedia.org/resource/Agra_(India)	Error
http://lt.dbpedia.org/resource/Agra	Error
http://lv.dbpedia.org/resource/Āgra	NotFound
http://ml.dbpedia.org/resource/ആഗ്ര	Error
http://mr.dbpedia.org/resource/आग्रा	Error
http://ms.dbpedia.org/resource/Agra	Error
http://mzn.dbpedia.org/resource/آگرا	Error
http://ne.dbpedia.org/resource/आगरा	Error
http://new.dbpedia.org/resource/आगरा	Error
http://new.dbpedia.org/resource/आग्रा	Error
http://nl.dbpedia.org/resource/Agra_(India)	NotRedirect
http://no.dbpedia.org/resource/Agra_(by_i_India)	Error
http://pl.dbpedia.org/resource/Agra	NotRedirect
http://pms.dbpedia.org/resource/Agra_(India)	Error
http://pnb.dbpedia.org/resource/آگرہ	Error
http://pt.dbpedia.org/resource/Agra_(Índia)	Timeout
http://ro.dbpedia.org/resource/Agra	Error
http://ru.dbpedia.org/resource/Агра	Error
http://sh.dbpedia.org/resource/Agra	Error
http://simple.dbpedia.org/resource/Agra	Error
http://sk.dbpedia.org/resource/Ágra	Error
http://sr.dbpedia.org/resource/Агра	Error
http://sv.dbpedia.org/resource/Agra	Timeout
http://ta.dbpedia.org/resource/ஆக்ரா	Error
http://te.dbpedia.org/resource/ఆగ్రా	Error
http://th.dbpedia.org/resource/อัคระ	Error
http://tl.dbpedia.org/resource/Agra	Error
http://tr.dbpedia.org/resource/Agra	Error
http://uk.dbpedia.org/resource/Аґра	Timeout
http://ur.dbpedia.org/resource/آگرہ	Error
http://uz.dbpedia.org/resource/Agra	Error
http://vi.dbpedia.org/resource/Agra	Error
http://war.dbpedia.org/resource/Agra	Error
http://www.wikidata.org/entity/Q42941	Timeout
http://zh.dbpedia.org/resource/阿格拉	Error
http://ar.dbpedia.org/resource/%D8%A3%D9%83%D8%B1%D8%A9	Timeout
http://ar.dbpedia.org/resource/أغرة	Timeout
http://commons.dbpedia.org/resource/Category:Agra,_India	Timeout
http://rdf.freebase.com/ns/m.01zxx9	NotFound
http://be-x-old.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0	Error
