Entity	Remark
http://af.dbpedia.org/resource/Leo_III_die_Isauri%C3%ABr	Error
http://af.dbpedia.org/resource/Leo_III_die_Isauriër	Error
http://als.dbpedia.org/resource/Leo_III._(Byzanz)	Error
http://an.dbpedia.org/resource/León_III_de_Bizancio	Error
http://ar.dbpedia.org/resource/ليو_الثالث_الإيساوري	Timeout
http://bg.dbpedia.org/resource/Лъв_III_(Византийска_империя)	RedirectedUntilLanded
http://ca.dbpedia.org/resource/Lleó_III_de_Bizanci	NotRedirect
http://cs.dbpedia.org/resource/Leon_III._Syrský	Error
http://cy.dbpedia.org/resource/Leo_III	Error
http://dbpedia.org/resource/Leo_III_the_Isaurian	Timeout
http://de.dbpedia.org/resource/Leo_III._(Byzanz)	RedirectedUntilLanded
http://el.dbpedia.org/resource/Λέων_Γ´	RedirectedUntilTimeout
http://es.dbpedia.org/resource/León_III_(emperador)	RedirectedUntilLanded
http://eu.dbpedia.org/resource/Leon_III.a_Isauriarra	Timeout
http://fa.dbpedia.org/resource/لئون_سوم_(امپراتور_بیزانس)	Error
http://fi.dbpedia.org/resource/Leo_III	Error
http://fr.dbpedia.org/resource/Léon_III_l'Isaurien	RedirectedUntilTimeout
http://gl.dbpedia.org/resource/León_III,_Emperador	RedirectedUntilTimeout
http://he.dbpedia.org/resource/לאו_השלישי,_קיסר_האימפריה_הביזנטית	Error
http://hr.dbpedia.org/resource/Leon_III._Izaurijski	Error
http://hu.dbpedia.org/resource/III._León_bizánci_császár	RedirectedUntilTimeout
http://id.dbpedia.org/resource/Leo_III_orang_Isauria	Timeout
http://it.dbpedia.org/resource/Leone_III_Isaurico	Error
http://ja.dbpedia.org/resource/レオーン3世	Timeout
http://ka.dbpedia.org/resource/ლეონ_III_(ბიზანტია)	Error
http://ko.dbpedia.org/resource/레오_3세_(비잔티움_제국)	Timeout
http://la.dbpedia.org/resource/Leo_III_Isaurianus	Error
http://lt.dbpedia.org/resource/Leonas_III_Isauras	Error
http://mk.dbpedia.org/resource/Лав_III_Исавријанин	Error
http://nl.dbpedia.org/resource/Leo_III_van_Byzantium	NotRedirect
http://nn.dbpedia.org/resource/Leo_III_av_Austromarriket	Error
http://no.dbpedia.org/resource/Leo_III_(keiser)	Error
http://oc.dbpedia.org/resource/Leon_III_(emperaire_bizantin)	Error
http://pl.dbpedia.org/resource/Leon_III_Izauryjczyk	NotRedirect
http://pt.dbpedia.org/resource/Leão_III_de_Bizâncio	Timeout
http://ro.dbpedia.org/resource/Leon_al_III-lea_Isauricul	Error
http://ru.dbpedia.org/resource/Лев_III_Исавр	Error
http://scn.dbpedia.org/resource/Liuni_III_Isauricu	Error
http://sh.dbpedia.org/resource/Lav_III_Isavrijac	Error
http://sk.dbpedia.org/resource/Lev_III._(Byzantská_ríša)	Error
http://sl.dbpedia.org/resource/Leon_III._Izavrijec	Error
http://sr.dbpedia.org/resource/Лав_III_Исавријанац	Error
http://sv.dbpedia.org/resource/Leo_III_(kejsare)	Timeout
http://tr.dbpedia.org/resource/III._Leo_İsauryalı	Error
http://uk.dbpedia.org/resource/Лев_III_Ісавр	Timeout
http://www.wikidata.org/entity/Q31755	Timeout
http://zh.dbpedia.org/resource/利奥三世_(拜占庭)	Error
http://an.dbpedia.org/resource/Le%C3%B3n_III_de_Bizancio	Error
http://el.dbpedia.org/resource/Λέων_Γ'	RedirectedUntilTimeout
http://fa.dbpedia.org/resource/لئوی_سوم_(امپراتور_بیزانس)	Error
http://it.dbpedia.org/resource/Leone_III_di_Bisanzio	Error
http://ar.dbpedia.org/resource/%D9%84%D9%8A%D9%88_%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB_%D8%A7%D9%84%D8%A5%D9%8A%D8%B3%D8%A7%D9%88%D8%B1%D9%8A	Timeout
http://be.dbpedia.org/resource/Леў_III_Ісаўр	NotFound
http://commons.dbpedia.org/resource/Leo_III_the_Isaurian	Timeout
http://et.dbpedia.org/resource/Leo_III_(keiser)	Error
http://pt.dbpedia.org/resource/Leão_III,_o_Isáurio	Timeout
http://rdf.freebase.com/ns/m.04kw_	NotFound
http://bg.dbpedia.org/resource/%D0%9B%D1%8A%D0%B2_III_(%D0%92%D0%B8%D0%B7%D0%B0%D0%BD%D1%82%D0%B8%D0%B9%D1%81%D0%BA%D0%B0_%D0%B8%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F)	RedirectedUntilLanded
http://ca.dbpedia.org/resource/Lle%C3%B3_III_de_Bizanci	NotRedirect
http://cs.dbpedia.org/resource/Leon_III._Syrsk%C3%BD	RedirectedUntilLanded
http://d-nb.info/gnd/118779540	Timeout
http://ta.sandrart.net/-person-265	Timeout
http://viaf.org/viaf/299121420	Timeout
http://dbpedia.org/resource/Byzantine_emperor_Leo_III	Timeout
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000002477f	NotFound
http://dbpedia.org/resource/Emperor_Leo_III	Timeout
http://dbpedia.org/resource/Leo_III%2C_Byzantine_Emperor	Timeout
http://dbpedia.org/resource/Leo_III_%28emperor%29	Timeout
http://mg.dbpedia.org/resource/Leo_III_the_Isaurian	Error
http://mpii.de/yago/resource/Leo_III_the_Isaurian	NotFound
http://rdf.freebase.com/ns/m/04kw_	NotFound
http://sco.dbpedia.org/resource/Leo_III_the_Isaurian	Error
http://tl.dbpedia.org/resource/Leo_III_ang_Isauriano	Error
http://uz.dbpedia.org/resource/Lev_III	Error
http://wikidata.dbpedia.org/resource/Q31755	NotFound
http://wikidata.org/entity/Q31755	Timeout
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Leo_III_the_Isaurian	RedirectedUntilLanded
http://yago-knowledge.org/resource/Leo_III_the_Isaurian	Timeout
http://dbpedia.org/resource/Leo_Syrus	Timeout
http://dbpedia.org/resource/Leo_the_Isaurian	Timeout
http://el.dbpedia.org/resource/%CE%9B%CE%AD%CF%89%CE%BD_%CE%93'	RedirectedUntilTimeout
http://es.dbpedia.org/resource/Le%C3%B3n_III_(emperador)	RedirectedUntilLanded
http://fa.dbpedia.org/resource/%D9%84%D8%A6%D9%88%DB%8C_%D8%B3%D9%88%D9%85_(%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1_%D8%A8%DB%8C%D8%B2%D8%A7%D9%86%D8%B3)	Error
http://fr.dbpedia.org/resource/L%C3%A9on_III_l'Isaurien	RedirectedUntilTimeout
http://gl.dbpedia.org/resource/Le%C3%B3n_III,_Emperador	RedirectedUntilTimeout
http://he.dbpedia.org/resource/%D7%9C%D7%90%D7%95_%D7%94%D7%A9%D7%9C%D7%99%D7%A9%D7%99,_%D7%A7%D7%99%D7%A1%D7%A8_%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%91%D7%99%D7%96%D7%A0%D7%98%D7%99%D7%AA	Error
http://hu.dbpedia.org/resource/III._Le%C3%B3n_biz%C3%A1nci_cs%C3%A1sz%C3%A1r	RedirectedUntilTimeout
http://ja.dbpedia.org/resource/%E3%83%AC%E3%82%AA%E3%83%BC%E3%83%B33%E4%B8%96	Timeout
http://ka.dbpedia.org/resource/%E1%83%9A%E1%83%94%E1%83%9D%E1%83%9C_III_(%E1%83%91%E1%83%98%E1%83%96%E1%83%90%E1%83%9C%E1%83%A2%E1%83%98%E1%83%90)	Error
http://ko.dbpedia.org/resource/%EB%A0%88%EC%98%A4_3%EC%84%B8_(%EB%B9%84%EC%9E%94%ED%8B%B0%EC%9B%80_%EC%A0%9C%EA%B5%AD)	Timeout
http://mk.dbpedia.org/resource/%D0%9B%D0%B0%D0%B2_III_%D0%98%D1%81%D0%B0%D0%B2%D1%80%D0%B8%D1%98%D0%B0%D0%BD%D0%B8%D0%BD	Error
http://pt.dbpedia.org/resource/Le%C3%A3o_III_de_Biz%C3%A2ncio	Timeout
http://ru.dbpedia.org/resource/%D0%9B%D0%B5%D0%B2_III_%D0%98%D1%81%D0%B0%D0%B2%D1%80	Error
http://sk.dbpedia.org/resource/Lev_III._(Byzantsk%C3%A1_r%C3%AD%C5%A1a)	Error
http://sr.dbpedia.org/resource/%D0%9B%D0%B0%D0%B2_III_%D0%98%D1%81%D0%B0%D0%B2%D1%80%D0%B8%D1%98%D0%B0%D0%BD%D0%B0%D1%86	Error
http://viaf.org/viaf/57410683	Timeout
http://tr.dbpedia.org/resource/III._Leo_%C4%B0sauryal%C4%B1	Error
http://uk.dbpedia.org/resource/%D0%9B%D0%B5%D0%B2_III_%D0%86%D1%81%D0%B0%D0%B2%D1%80	Timeout
http://www.wikidata.org/entity/Q12826001	Timeout
http://zh.dbpedia.org/resource/%E5%88%A9%E5%A5%A5%E4%B8%89%E4%B8%96_(%E6%8B%9C%E5%8D%A0%E5%BA%AD)	Error
https://cs.dbpedia.org/resource/Leon_III._Syrsk%c3%bd	RedirectedUntilLanded
http://cs.dbpedia.org/page/Leon_III._Syrsk%c3%bd	RedirectedUntilLanded
https://cs.dbpedia.org/page/Leon_III._Syrsk%c3%bd	NotRedirect
http://www3.ontotext.com/50x.html	NotRedirect
https://es.dbpedia.org/resource/Le%C3%B3n_III_(emperador)	RedirectedUntilLanded
